LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2015-Q4,Q4-2015,PER,Persons,3,Thousands,,,9840.2,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q1,Q1-2016,PER,Persons,3,Thousands,,,9863.2,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q2,Q2-2016,PER,Persons,3,Thousands,,,9891.6,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q3,Q3-2016,PER,Persons,3,Thousands,,,9931.6,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,PER,Persons,3,Thousands,,,9975.3,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,PER,Persons,3,Thousands,,,10009.9,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,PER,Persons,3,Thousands,,,10039.5,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,PER,Persons,3,Thousands,,,10074.6,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,PER,Persons,3,Thousands,,,10107.6,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,PER,Persons,3,Thousands,,,10131.9,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,PER,Persons,3,Thousands,,,10158.1,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,PER,Persons,3,Thousands,,,10191,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,PER,Persons,3,Thousands,,,10219.7,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,PER,Persons,3,Thousands,,,10244.1,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,PER,Persons,3,Thousands,,,10270.7,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,PER,Persons,3,Thousands,,,10299.7,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,PER,Persons,3,Thousands,,,10321.8,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,PER,Persons,3,Thousands,,,10336.6,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,PER,Persons,3,Thousands,,,10349.3,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,PER,Persons,3,Thousands,,,10365.4,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,PER,Persons,3,Thousands,,,10378.6,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,PER,Persons,3,Thousands,,,10388.7,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,PER,Persons,3,Thousands,,,10407.3,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,PER,Persons,3,Thousands,,,10430.5,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,PER,Persons,3,Thousands,,,10448.4,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,PER,Persons,3,Thousands,,,10476.9,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,PER,Persons,3,Thousands,,,10517.9,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,PER,Persons,3,Thousands,,,10548.4,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q4,Q4-2022,PER,Persons,3,Thousands,,,10567.7,,
SWE,Sweden,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2023-Q1,Q1-2023,PER,Persons,3,Thousands,,,10590.8,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1991-Q1,Q1-1991,PER,Persons,3,Thousands,,,6800,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1991-Q2,Q2-1991,PER,Persons,3,Thousands,,,6800,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1991-Q3,Q3-1991,PER,Persons,3,Thousands,,,6800,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1991-Q4,Q4-1991,PER,Persons,3,Thousands,,,6800,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1992-Q1,Q1-1992,PER,Persons,3,Thousands,,,6875,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1992-Q2,Q2-1992,PER,Persons,3,Thousands,,,6875.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1992-Q3,Q3-1992,PER,Persons,3,Thousands,,,6875,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1992-Q4,Q4-1992,PER,Persons,3,Thousands,,,6875,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1993-Q1,Q1-1993,PER,Persons,3,Thousands,,,6938,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1993-Q2,Q2-1993,PER,Persons,3,Thousands,,,6938.3,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1993-Q3,Q3-1993,PER,Persons,3,Thousands,,,6938,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1993-Q4,Q4-1993,PER,Persons,3,Thousands,,,6938,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1994-Q1,Q1-1994,PER,Persons,3,Thousands,,,6994,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1994-Q2,Q2-1994,PER,Persons,3,Thousands,,,6993.8,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1994-Q3,Q3-1994,PER,Persons,3,Thousands,,,6994,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1994-Q4,Q4-1994,PER,Persons,3,Thousands,,,6994,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1995-Q1,Q1-1995,PER,Persons,3,Thousands,,,7086.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,PER,Persons,3,Thousands,,,7095.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,PER,Persons,3,Thousands,,,7104.2,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,PER,Persons,3,Thousands,,,7113,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,PER,Persons,3,Thousands,,,7121.8,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,PER,Persons,3,Thousands,,,7130.6,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1996-Q3,Q3-1996,PER,Persons,3,Thousands,,,7135.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1996-Q4,Q4-1996,PER,Persons,3,Thousands,,,7140.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1997-Q1,Q1-1997,PER,Persons,3,Thousands,,,7145.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1997-Q2,Q2-1997,PER,Persons,3,Thousands,,,7150.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1997-Q3,Q3-1997,PER,Persons,3,Thousands,,,7155.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1997-Q4,Q4-1997,PER,Persons,3,Thousands,,,7160.6,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,PER,Persons,3,Thousands,,,7165.6,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,PER,Persons,3,Thousands,,,7170.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,PER,Persons,3,Thousands,,,7180.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,PER,Persons,3,Thousands,,,7190.3,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,PER,Persons,3,Thousands,,,7200,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,PER,Persons,3,Thousands,,,7209.8,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,PER,Persons,3,Thousands,,,7219.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,PER,Persons,3,Thousands,,,7229.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,PER,Persons,3,Thousands,,,7239.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,PER,Persons,3,Thousands,,,7249.2,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,PER,Persons,3,Thousands,,,7257,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,PER,Persons,3,Thousands,,,7264.8,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,PER,Persons,3,Thousands,,,7272.6,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,PER,Persons,3,Thousands,,,7280.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,PER,Persons,3,Thousands,,,7293.8,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,PER,Persons,3,Thousands,,,7307.1,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,PER,Persons,3,Thousands,,,7320.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2002-Q2,Q2-2002,PER,Persons,3,Thousands,,,7333.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2002-Q3,Q3-2002,PER,Persons,3,Thousands,,,7347.3,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2002-Q4,Q4-2002,PER,Persons,3,Thousands,,,7360.9,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2003-Q1,Q1-2003,PER,Persons,3,Thousands,,,7374.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2003-Q2,Q2-2003,PER,Persons,3,Thousands,,,7388,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2003-Q3,Q3-2003,PER,Persons,3,Thousands,,,7400.6,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2003-Q4,Q4-2003,PER,Persons,3,Thousands,,,7413.2,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2004-Q1,Q1-2004,PER,Persons,3,Thousands,,,7425.8,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2004-Q2,Q2-2004,PER,Persons,3,Thousands,,,7438.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2004-Q3,Q3-2004,PER,Persons,3,Thousands,,,7449.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2004-Q4,Q4-2004,PER,Persons,3,Thousands,,,7460.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,PER,Persons,3,Thousands,,,7471.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,PER,Persons,3,Thousands,,,7482.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,PER,Persons,3,Thousands,,,7493.1,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,PER,Persons,3,Thousands,,,7503.8,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,PER,Persons,3,Thousands,,,7514.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,PER,Persons,3,Thousands,,,7525.1,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,PER,Persons,3,Thousands,,,7541,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,PER,Persons,3,Thousands,,,7556.9,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,PER,Persons,3,Thousands,,,7572.8,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,PER,Persons,3,Thousands,,,7588.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,PER,Persons,3,Thousands,,,7611.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,PER,Persons,3,Thousands,,,7634.4,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,PER,Persons,3,Thousands,,,7657.2,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,PER,Persons,3,Thousands,,,7680.1,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,PER,Persons,3,Thousands,,,7703.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,PER,Persons,3,Thousands,,,7727.3,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,PER,Persons,3,Thousands,,,7750.9,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,PER,Persons,3,Thousands,,,7774.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,PER,Persons,3,Thousands,,,7788.6,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,PER,Persons,3,Thousands,,,7802.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,PER,Persons,3,Thousands,,,7816.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,PER,Persons,3,Thousands,,,7830.8,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,PER,Persons,3,Thousands,,,7844.9,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,PER,Persons,3,Thousands,,,7858.9,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2011-Q1,Q1-2011,PER,Persons,3,Thousands,,,7873,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2011-Q2,Q2-2011,PER,Persons,3,Thousands,,,7892.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2011-Q3,Q3-2011,PER,Persons,3,Thousands,,,7917.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2011-Q4,Q4-2011,PER,Persons,3,Thousands,,,7941,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2012-Q1,Q1-2012,PER,Persons,3,Thousands,,,7961.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2012-Q2,Q2-2012,PER,Persons,3,Thousands,,,7981,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2012-Q3,Q3-2012,PER,Persons,3,Thousands,,,8002,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2012-Q4,Q4-2012,PER,Persons,3,Thousands,,,8024.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2013-Q1,Q1-2013,PER,Persons,3,Thousands,,,8047,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2013-Q2,Q2-2013,PER,Persons,3,Thousands,,,8071.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2013-Q3,Q3-2013,PER,Persons,3,Thousands,,,8098.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2013-Q4,Q4-2013,PER,Persons,3,Thousands,,,8124,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2014-Q1,Q1-2014,PER,Persons,3,Thousands,,,8148,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2014-Q2,Q2-2014,PER,Persons,3,Thousands,,,8171.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2014-Q3,Q3-2014,PER,Persons,3,Thousands,,,8197,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2014-Q4,Q4-2014,PER,Persons,3,Thousands,,,8223.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2015-Q1,Q1-2015,PER,Persons,3,Thousands,,,8246,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2015-Q2,Q2-2015,PER,Persons,3,Thousands,,,8279.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2015-Q3,Q3-2015,PER,Persons,3,Thousands,,,8306.2,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2015-Q4,Q4-2015,PER,Persons,3,Thousands,,,8325.2,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q1,Q1-2016,PER,Persons,3,Thousands,,,8341.6,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q2,Q2-2016,PER,Persons,3,Thousands,,,8364.1,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q3,Q3-2016,PER,Persons,3,Thousands,,,8392,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,PER,Persons,3,Thousands,,,8417.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,PER,Persons,3,Thousands,,,8431.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,PER,Persons,3,Thousands,,,8448.6,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,PER,Persons,3,Thousands,,,8465.2,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,PER,Persons,3,Thousands,,,8482.2,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,PER,Persons,3,Thousands,,,8493,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,PER,Persons,3,Thousands,,,8508.9,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,PER,Persons,3,Thousands,,,8526.9,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,PER,Persons,3,Thousands,,,8542.3,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,PER,Persons,3,Thousands,,,8555.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,PER,Persons,3,Thousands,,,8570.1,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,PER,Persons,3,Thousands,,,8586.5,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,PER,Persons,3,Thousands,,,8603.9,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,PER,Persons,3,Thousands,,,8619.3,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,PER,Persons,3,Thousands,,,8632.7,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,PER,Persons,3,Thousands,,,8655.1,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,PER,Persons,3,Thousands,,,8667.1,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,PER,Persons,3,Thousands,,,8680.9,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,PER,Persons,3,Thousands,,,8696.1,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,PER,Persons,3,Thousands,,,8717.1,,
CHE,Switzerland,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,PER,Persons,3,Thousands,,,8736.5,,
