,country,date,year,quarter,infl
2935,türkiye,2013-10-01,2013,4,0.007666666666666666
2936,türkiye,2014-01-01,2014,1,0.013000000000000003
2937,türkiye,2014-04-01,2014,2,0.005666666666666667
2938,türkiye,2014-07-01,2014,3,0.0026666666666666666
2939,türkiye,2014-10-01,2014,4,0.005333333333333333
2940,türkiye,2015-01-01,2015,1,0.011000000000000001
2941,türkiye,2015-04-01,2015,2,0.005333333333333333
2942,türkiye,2015-07-01,2015,3,0.0036666666666666666
2943,türkiye,2015-10-01,2015,4,0.008
2944,türkiye,2016-01-01,2016,1,0.006666666666666667
2945,türkiye,2016-04-01,2016,2,0.004666666666666667
2946,türkiye,2016-07-01,2016,3,0.004666666666666667
2947,türkiye,2016-10-01,2016,4,0.012000000000000002
2948,türkiye,2017-01-01,2017,1,0.014333333333333335
2949,türkiye,2017-04-01,2017,2,0.004666666666666667
2950,türkiye,2017-07-01,2017,3,0.004333333333333333
2951,türkiye,2017-10-01,2017,4,0.014333333333333332
2952,türkiye,2018-01-01,2018,1,0.009
2953,türkiye,2018-04-01,2018,2,0.02033333333333333
2954,türkiye,2018-07-01,2018,3,0.030333333333333334
2955,türkiye,2018-10-01,2018,4,0.0030000000000000014
2956,türkiye,2019-01-01,2019,1,0.007666666666666666
2957,türkiye,2019-04-01,2019,2,0.008666666666666668
2958,türkiye,2019-07-01,2019,3,0.011000000000000001
2959,türkiye,2019-10-01,2019,4,0.010333333333333333
2960,united states,2000-01-01,2000,1,0.002
2961,united states,2000-04-01,2000,2,0.002
2962,united states,2000-07-01,2000,3,0.002
2963,united states,2000-10-01,2000,4,0.002
2964,united states,2001-01-01,2001,1,0.002
2965,united states,2001-04-01,2001,2,0.002
2966,united states,2001-07-01,2001,3,0.002
2967,united states,2001-10-01,2001,4,0.002
2968,united states,2002-01-01,2002,1,0.005666666666666667
2969,united states,2002-04-01,2002,2,0.002333333333333333
2970,united states,2002-07-01,2002,3,0.002
2971,united states,2002-10-01,2002,4,-0.0003333333333333333
2972,united states,2003-01-01,2003,1,0.006666666666666667
2973,united states,2003-04-01,2003,2,-0.0016666666666666668
2974,united states,2003-07-01,2003,3,0.0030000000000000005
2975,united states,2003-10-01,2003,4,-0.002
2976,united states,2004-01-01,2004,1,0.005666666666666667
2977,united states,2004-04-01,2004,2,0.004666666666666666
2978,united states,2004-07-01,2004,3,0.0
2979,united states,2004-10-01,2004,4,0.001333333333333333
2980,united states,2005-01-01,2005,1,0.004666666666666667
2981,united states,2005-04-01,2005,2,0.0030000000000000005
2982,united states,2005-07-01,2005,3,0.009666666666666667
2983,united states,2005-10-01,2005,4,-0.005
2984,united states,2006-01-01,2006,1,0.004666666666666667
2985,united states,2006-04-01,2006,2,0.005666666666666667
2986,united states,2006-07-01,2006,3,-0.0006666666666666666
2987,united states,2006-10-01,2006,4,-0.0030000000000000005
2988,united states,2007-01-01,2007,1,0.006000000000000001
2989,united states,2007-04-01,2007,2,0.005666666666666667
2990,united states,2007-07-01,2007,3,-0.0003333333333333333
2991,united states,2007-10-01,2007,4,0.0030000000000000005
2992,united states,2008-01-01,2008,1,0.006000000000000001
2993,united states,2008-04-01,2008,2,0.010333333333333333
2994,united states,2008-07-01,2008,3,-0.0003333333333333333
2995,united states,2008-10-01,2008,4,-0.017333333333333336
2996,united states,2009-01-01,2009,1,0.004
2997,united states,2009-04-01,2009,2,0.006000000000000001
2998,united states,2009-07-01,2009,3,0.001
2999,united states,2009-10-01,2009,4,0.0006666666666666666
3000,united states,2010-01-01,2010,1,0.004
3001,united states,2010-04-01,2010,2,0.0003333333333333333
3002,united states,2010-07-01,2010,3,0.001
3003,united states,2010-10-01,2010,4,0.001
3004,united states,2011-01-01,2011,1,0.008333333333333333
3005,united states,2011-04-01,2011,2,0.004
3006,united states,2011-07-01,2011,3,0.002
3007,united states,2011-10-01,2011,4,-0.0030000000000000005
3008,united states,2012-01-01,2012,1,0.006333333333333334
3009,united states,2012-04-01,2012,2,-0.0003333333333333333
3010,united states,2012-07-01,2012,3,0.0033333333333333335
3011,united states,2012-10-01,2012,4,-0.004
3012,united states,2013-01-01,2013,1,0.005333333333333333
3013,united states,2013-04-01,2013,2,0.001
3014,united states,2013-07-01,2013,3,0.0006666666666666666
3015,united states,2013-10-01,2013,4,-0.0030000000000000005
3016,united states,2014-01-01,2014,1,0.005333333333333333
3017,united states,2014-04-01,2014,2,0.0033333333333333335
3018,united states,2014-07-01,2014,3,-0.0013333333333333333
3019,united states,2014-10-01,2014,4,-0.006666666666666667
3020,united states,2015-01-01,2015,1,0.0016666666666666668
3021,united states,2015-04-01,2015,2,0.0036666666666666666
3022,united states,2015-07-01,2015,3,-0.0023333333333333335
3023,united states,2015-10-01,2015,4,-0.0033333333333333335
3024,united states,2016-01-01,2016,1,0.002
3025,united states,2016-04-01,2016,2,0.004
3026,united states,2016-07-01,2016,3,-0.0003333333333333333
3027,united states,2016-10-01,2016,4,-0.0006666666666666666
3028,united states,2017-01-01,2017,1,0.0036666666666666666
3029,united states,2017-04-01,2017,2,0.0013333333333333333
3030,united states,2017-07-01,2017,3,0.0023333333333333335
3031,united states,2017-10-01,2017,4,-0.0016666666666666668
3032,united states,2018-01-01,2018,1,0.004333333333333334
3033,united states,2018-04-01,2018,2,0.0033333333333333335
3034,united states,2018-07-01,2018,3,0.0
3035,united states,2018-10-01,2018,4,-0.0030000000000000005
3036,united states,2019-01-01,2019,1,0.004333333333333334
3037,united states,2019-04-01,2019,2,0.0023333333333333335
3038,united states,2019-07-01,2019,3,0.0
3039,united states,2019-10-01,2019,4,-0.0006666666666666666
3040,united_kingdom,2000-01-01,2000,1,-0.0013333333333333337
3041,united_kingdom,2000-04-01,2000,2,0.0023333333333333335
3042,united_kingdom,2000-07-01,2000,3,0.001
3043,united_kingdom,2000-10-01,2000,4,0.0006666666666666666
3044,united_kingdom,2001-01-01,2001,1,-0.0010000000000000002
3045,united_kingdom,2001-04-01,2001,2,0.005333333333333333
3046,united_kingdom,2001-07-01,2001,3,-0.0003333333333333333
3047,united_kingdom,2001-10-01,2001,4,-0.0003333333333333333
3048,united_kingdom,2002-01-01,2002,1,0.0006666666666666666
3049,united_kingdom,2002-04-01,2002,2,0.002
3050,united_kingdom,2002-07-01,2002,3,0.001
3051,united_kingdom,2002-10-01,2002,4,0.002
3052,united_kingdom,2003-01-01,2003,1,0.0006666666666666666
3053,united_kingdom,2003-04-01,2003,2,0.0003333333333333333
3054,united_kingdom,2003-07-01,2003,3,0.002
3055,united_kingdom,2003-10-01,2003,4,0.0013333333333333333
3056,united_kingdom,2004-01-01,2004,1,-0.0003333333333333333
3057,united_kingdom,2004-04-01,2004,2,0.0026666666666666666
3058,united_kingdom,2004-07-01,2004,3,0.0003333333333333333
3059,united_kingdom,2004-10-01,2004,4,0.0033333333333333335
3060,united_kingdom,2005-01-01,2005,1,0.0006666666666666666
3061,united_kingdom,2005-04-01,2005,2,0.0023333333333333335
3062,united_kingdom,2005-07-01,2005,3,0.0016666666666666668
3063,united_kingdom,2005-10-01,2005,4,0.0016666666666666668
3064,united_kingdom,2006-01-01,2006,1,0.0
3065,united_kingdom,2006-04-01,2006,2,0.004666666666666667
3066,united_kingdom,2006-07-01,2006,3,0.0013333333333333333
3067,united_kingdom,2006-10-01,2006,4,0.0036666666666666666
3068,united_kingdom,2007-01-01,2007,1,0.0003333333333333333
3069,united_kingdom,2007-04-01,2007,2,0.0026666666666666666
3070,united_kingdom,2007-07-01,2007,3,-0.0003333333333333333
3071,united_kingdom,2007-10-01,2007,4,0.004666666666666667
3072,united_kingdom,2008-01-01,2008,1,0.0013333333333333333
3073,united_kingdom,2008-04-01,2008,2,0.006999999999999999
3074,united_kingdom,2008-07-01,2008,3,0.0036666666666666666
3075,united_kingdom,2008-10-01,2008,4,-0.0023333333333333335
3076,united_kingdom,2009-01-01,2009,1,0.001333333333333334
3077,united_kingdom,2009-04-01,2009,2,0.0036666666666666666
3078,united_kingdom,2009-07-01,2009,3,0.0013333333333333333
3079,united_kingdom,2009-10-01,2009,4,0.0036666666666666666
3080,united_kingdom,2010-01-01,2010,1,0.0026666666666666666
3081,united_kingdom,2010-04-01,2010,2,0.0030000000000000005
3082,united_kingdom,2010-07-01,2010,3,0.001
3083,united_kingdom,2010-10-01,2010,4,0.005666666666666667
3084,united_kingdom,2011-01-01,2011,1,0.0036666666666666666
3085,united_kingdom,2011-04-01,2011,2,0.0036666666666666666
3086,united_kingdom,2011-07-01,2011,3,0.004
3087,united_kingdom,2011-10-01,2011,4,0.0023333333333333335
3088,united_kingdom,2012-01-01,2012,1,0.0013333333333333333
3089,united_kingdom,2012-04-01,2012,2,0.0003333333333333333
3090,united_kingdom,2012-07-01,2012,3,0.0033333333333333335
3091,united_kingdom,2012-10-01,2012,4,0.004
3092,united_kingdom,2013-01-01,2013,1,0.0016666666666666663
3093,united_kingdom,2013-04-01,2013,2,0.0006666666666666666
3094,united_kingdom,2013-07-01,2013,3,0.0026666666666666666
3095,united_kingdom,2013-10-01,2013,4,0.002
3096,united_kingdom,2014-01-01,2014,1,0.0003333333333333333
3097,united_kingdom,2014-04-01,2014,2,0.0016666666666666668
3098,united_kingdom,2014-07-01,2014,3,0.0003333333333333333
3099,united_kingdom,2014-10-01,2014,4,-0.0006666666666666666
3100,united_kingdom,2015-01-01,2015,1,-0.0013333333333333337
3101,united_kingdom,2015-04-01,2015,2,0.0013333333333333333
3102,united_kingdom,2015-07-01,2015,3,-0.0003333333333333333
3103,united_kingdom,2015-10-01,2015,4,0.0006666666666666666
3104,united_kingdom,2016-01-01,2016,1,-0.0006666666666666666
3105,united_kingdom,2016-04-01,2016,2,0.0016666666666666668
3106,united_kingdom,2016-07-01,2016,3,0.0013333333333333333
3107,united_kingdom,2016-10-01,2016,4,0.0026666666666666666
3108,united_kingdom,2017-01-01,2017,1,0.0019999999999999996
3109,united_kingdom,2017-04-01,2017,2,0.0026666666666666666
3110,united_kingdom,2017-07-01,2017,3,0.0026666666666666666
3111,united_kingdom,2017-10-01,2017,4,0.0026666666666666666
3112,united_kingdom,2018-01-01,2018,1,0.0
3113,united_kingdom,2018-04-01,2018,2,0.0026666666666666666
3114,united_kingdom,2018-07-01,2018,3,0.0026666666666666666
3115,united_kingdom,2018-10-01,2018,4,0.0016666666666666668
3116,united_kingdom,2019-01-01,2019,1,-0.0003333333333333333
3117,united_kingdom,2019-04-01,2019,2,0.0030000000000000005
3118,united_kingdom,2019-07-01,2019,3,0.0016666666666666668
3119,united_kingdom,2019-10-01,2019,4,0.0
